date,Open,High,Low,Close,Volume
2006-06-21,3.6265228642851137,3.674105645058281,3.623453133381152,3.658244848251343,4436800
2006-06-22,3.636755543918608,3.636755543918608,3.5948008680696737,3.6193594932556152,2185600
2006-06-23,3.59787126368095,3.6521052621477774,3.588149927973733,3.61884880065918,713600
2006-06-26,3.6198720256930095,3.641360924952479,3.607592710452227,3.639826059341431,603200
2006-06-27,3.6515946376798376,3.6515946376798376,3.575359582901001,3.575359582901001,1835200
2006-06-28,3.586103873000008,3.6173141122011696,3.5661498368356512,3.607081413269043,681600
2006-06-29,3.658245890259218,3.760062694549561,3.652617788430622,3.760062694549561,1068800
2006-06-30,3.786666689286329,3.791271284949236,3.7580144405364986,3.758014440536499,1449600
2006-07-03,3.778482717618497,3.809181213378906,3.773878118913084,3.809181213378906,454400
2006-07-05,3.7682478981405,3.7743873596308033,3.7293629505084698,3.758526563644409,1184000
2006-07-06,3.770806266317631,3.796900151402644,3.7585269517168376,3.7702949047088623,1865600
2006-07-07,3.742667117428232,3.774900472934088,3.7083871439033977,3.726805925369263,1137600
2006-07-10,3.758015481092,3.772341804609873,3.71964227853346,3.73345685005188,1152000
2006-07-11,3.717084529013238,3.767737050222932,3.6874091568490015,3.765178680419922,3080000
2006-07-12,3.761084910372552,3.762619775735962,3.675640298403551,3.6909897327423096,2051200
2006-07-13,3.641361238523753,3.6592686561153855,3.576894535193877,3.579452514648437,2780800
2006-07-14,3.5681966660056874,3.578941117626453,3.5047530700939187,3.5472195148468018,2417600
2006-07-17,3.5523353464884027,3.571266267260459,3.520101996327515,3.54363751411438,910400
2006-07-18,3.568707186390049,3.614755099123613,3.484797830009925,3.549264907836914,3278400
2006-07-19,3.5814976110690977,3.694058808418936,3.580985859254598,3.671035051345825,3504000
2006-07-20,3.7042913796035504,3.70940772598274,3.619870298114192,3.628056764602661,1844800
2006-07-21,3.59684769513103,3.61270849108723,3.5564278822033706,3.570753812789917,2054400
2006-07-24,3.6055463637616816,3.690990605584122,3.6055463637616816,3.683827638626098,2134400
2006-07-25,3.676664569796868,3.7498294934286815,3.6597802665697374,3.7303872108459473,2742400
2006-07-26,3.706340021213589,3.762620642838451,3.690990583337526,3.7375502586364746,2211200
2006-07-27,3.765177152954324,3.7759219894860334,3.686895909109629,3.7017335891723633,2864000
2006-07-28,3.720153516148113,3.799458279944603,3.717595537209343,3.786155462265015,1806400
2006-07-31,3.7861571452068072,3.7861571452068072,3.7615981162936,3.775924444198608,908800
2006-08-01,3.734991631814221,3.763132135866107,3.7068511277623344,3.742154598236084,836800
2006-08-02,3.77950429562908,3.814296010518517,3.761596491073124,3.770806074142456,1172800
2006-08-03,3.734992179664568,3.817878448014144,3.734992179664568,3.7897379398345934,1441600
2006-08-04,3.873135387143501,3.875693756985455,3.755457791109858,3.788714647293091,2753600
2006-08-07,3.765689817498822,3.783597232138258,3.750340772244604,3.767736434936523,785600
2006-08-08,3.796388482694232,3.8035514488978057,3.720665585584341,3.737038135528565,923200
2006-08-09,3.771317041702016,3.809690231451144,3.704291995186266,3.7083852291107178,1115200
2006-08-10,3.699177565772787,3.74778347518021,3.684339877868344,3.741132259368897,2590400
2006-08-11,3.734992310039733,3.734992310039733,3.68894438157149,3.714014768600464,1950400
2006-08-14,3.760062785060845,3.825041638517893,3.7160614735339776,3.726805925369263,1545600
2006-08-15,3.784621199762184,3.827087638505081,3.774899863330039,3.818389415740967,1350400
2006-08-16,3.844995259834433,3.888996566595788,3.840902024239788,3.882344961166382,1792000
2006-08-17,3.8813214547856463,3.918671152339072,3.872111870805609,3.898205757141113,3046400
2006-08-18,3.910994677824193,3.924297099331549,3.872621497359991,3.914064407348633,1331200
2006-08-21,3.888483369242457,3.905879028525234,3.883367021827069,3.895646333694458,649600
2006-08-22,3.891555190113088,3.922254071801021,3.875694387499488,3.902299642562866,1113600
2006-08-23,3.90741683815624,3.919184405868294,3.845508096153037,3.866997003555298,996800
2006-08-24,3.893601462836378,3.893601462836378,3.8567631203608914,3.881322145462036,1408000
2006-08-25,3.87518237145064,3.9058808606952975,3.8669962898165497,3.888485193252564,635200
2006-08-28,3.884391159525818,3.935555427876851,3.873646710014389,3.921741247177124,1110400
2006-08-29,3.918672408606264,3.9411848189640257,3.881834451228813,3.94016170501709,947200
2006-08-30,3.954998304093056,3.954998304093056,3.879275011264657,3.9396488666534415,470400
2006-08-31,3.9268588421372814,3.9447662636726166,3.924300471766871,3.936580181121826,444800
