date,Open,High,Low,Close,Volume
2010-09-09,77.67111225232422,77.67111225232422,76.64054873944768,76.77694702148438,26500
2010-09-10,77.04975088242675,77.18614917738081,76.76180149588086,77.12552642822266,8600
2010-09-13,78.01968344663754,78.15608172708615,77.67111134800285,78.095458984375,33750
2010-09-14,77.92872730471454,78.41370332801421,77.58015530460955,78.08028411865234,59400
2010-09-15,77.7620391531827,78.33793781830671,77.59532951490378,78.2773208618164,9250
2010-09-16,78.06514867612812,78.29248107373931,77.82266348328424,78.24701690673828,59550
2010-09-17,78.71686666051905,78.71686666051905,78.06518630662126,78.32283020019531,49350
2010-09-20,78.61071097495898,79.59580993652344,78.39853723709605,79.59580993652344,19000
2010-09-21,79.58068202243966,79.89894853313918,79.01993610188819,79.35335540771484,19250
2010-09-22,79.23212595698594,79.59585670798397,78.77746685421654,78.92902374267578,18100
2010-09-23,78.29247365561336,79.0653933279127,78.14092259243388,78.2773208618164,33350
2010-09-24,79.19006573768925,79.92147221086465,79.12911374508248,79.8757553100586,24100
2010-09-27,79.9824298034053,79.9824298034053,79.49481964111328,79.49481964111328,15000
2010-09-28,79.47957069939615,80.01288604736328,78.79387538579459,80.01288604736328,49850
2010-09-29,79.67768254518067,79.93671983531895,79.40340434815022,79.63196563720703,15900
2010-09-30,80.15005710319353,80.515763353992,79.205324189961,79.51007843017578,44750
2010-10-01,80.05861042646798,80.11956241841891,79.3576799571378,79.78433227539062,17100
2010-10-04,80.19573844752698,80.19573844752698,78.85482387295235,79.11386108398438,88700
2010-10-05,80.01288451465008,80.91190595021699,79.86051036463584,80.85095977783203,19850
2010-10-06,80.85096047240424,80.97285863092257,80.47001928139485,80.71382141113281,276900
2010-10-07,81.14047525768123,81.14047525768123,80.241453796966,80.66810607910156,49900
2010-10-08,80.77475804655852,81.32331422687344,80.50048576910164,81.27760314941406,61550
2010-10-11,81.308102753866,81.39952493533754,80.97287258793088,81.14048767089844,14200
2010-10-12,81.04904920235546,81.70426854416833,80.56144492184842,81.61284637451172,42050
2010-10-13,81.96333239458222,82.49664789530203,81.70428928515902,82.10047149658203,74450
2010-10-14,82.05472200832483,82.14614997759168,81.36903258327587,81.79568481445312,19100
2010-10-15,82.31377281042671,82.34424880306855,81.30808830405071,81.94806671142578,54950
2010-10-18,81.99379264970018,82.61853603600687,81.85665357403765,82.54234313964844,22850
2010-10-19,81.6280870307271,82.03950426033741,80.77477657530923,81.2319107055664,38550
2010-10-20,81.47572799029467,82.4052257024375,81.47572799029467,82.10047149658203,22800
2010-10-21,82.4813864715574,82.86232765409943,81.74998009860083,82.22234344482422,29400
2010-10-22,82.40519032700286,82.43566050307527,82.23757529510206,82.42042541503906,24850
2010-10-25,83.0604372527461,83.25852835334167,82.63378486318904,82.66426086425781,29600
2010-10-26,82.22233640524584,82.70994061213665,82.19186041572758,82.64899444580078,15000
2010-10-27,82.08521472511312,82.45092086400213,81.68903840296008,82.38996887207031,17150
2010-10-28,82.86232966021598,82.90804074316333,82.10044727668657,82.45091247558594,19250
2010-10-29,82.35948374555971,82.60328587355669,82.28329667044216,82.5118637084961,13400
2010-11-01,82.98423133330787,83.36517254120521,82.10045075359085,82.55757904052734,51550
2010-11-02,83.2127582911052,83.36513237576948,82.93848028855052,83.19751739501953,26100
2010-11-03,83.36517107685036,83.54802703857422,82.52710159673767,83.54802703857422,31850
2010-11-04,84.49277970714274,85.1784751951129,84.37087570363569,85.11752319335938,49000
