date,Open,High,Low,Close,Volume
2005-11-15,9.782709052344368,9.79304313659668,9.746540742973789,9.79304313659668,36000
2005-11-16,9.687984835076303,9.729320526123049,9.687984835076303,9.729320526123049,80000
2005-11-17,9.729320526123049,9.729320526123049,9.729320526123049,9.729320526123049,0
2005-11-18,9.858491897583008,9.858491897583008,9.858491897583008,9.858491897583008,800
2005-11-21,9.842995603921178,9.898109436035156,9.842995603921178,9.898109436035156,8000
2005-11-22,9.92221636907112,9.930827777561785,9.92221636907112,9.929105758666992,8000
2005-11-23,9.989389687200736,9.998001098632812,9.989389687200736,9.998001098632812,4400
2005-11-25,9.998001098632812,9.998001098632812,9.998001098632812,9.998001098632812,0
2005-11-28,9.998001098632812,9.998001098632812,9.998001098632812,9.998001098632812,0
2005-11-29,9.998001098632812,9.998001098632812,9.998001098632812,9.998001098632812,0
2005-11-30,9.998001098632812,9.998001098632812,9.998001098632812,9.998001098632812,0
2005-12-01,9.998001098632812,9.998001098632812,9.998001098632812,9.998001098632812,0
2005-12-02,9.998001098632812,9.998001098632812,9.998001098632812,9.998001098632812,0
2005-12-05,9.998001098632812,9.998001098632812,9.998001098632812,9.998001098632812,0
2005-12-06,9.998001098632812,9.998001098632812,9.998001098632812,9.998001098632812,0
2005-12-07,9.998001098632812,9.998001098632812,9.998001098632812,9.998001098632812,0
2005-12-08,9.987665032468866,10.01349925994873,9.987665032468866,10.01349925994873,4000
2005-12-09,10.01349925994873,10.01349925994873,10.01349925994873,10.01349925994873,0
2005-12-12,10.00488970838978,10.020390510559082,10.00488970838978,10.020390510559082,8000
2005-12-13,9.9876654224033,9.99972152709961,9.9876654224033,9.99972152709961,4000
2005-12-14,10.077229614196549,10.1065092086792,10.077229614196549,10.1065092086792,4800
2005-12-15,10.118561768672416,10.118561768672416,10.115117073059082,10.115117073059082,4000
2005-12-16,10.111836906136196,10.111836906136196,10.091130256652832,10.091130256652832,4000
2005-12-19,10.09112938483535,10.09112938483535,10.06006908416748,10.06006908416748,4400
2005-12-20,10.06006908416748,10.06006908416748,10.06006908416748,10.06006908416748,0
2005-12-21,9.999679555963628,10.041092872619627,9.999679555963628,10.041092872619627,4000
2005-12-22,10.01003125993114,10.023836135864258,10.01003125993114,10.023836135864258,4000
2005-12-23,10.0497160894465,10.06006908416748,10.0497160894465,10.06006908416748,4000
2005-12-27,10.066975525359876,10.066975525359876,9.99277596182234,9.997952461242676,7200
2005-12-28,9.972063681019742,9.996221542358398,9.972063681019742,9.996221542358398,11600
2005-12-29,9.996221542358398,9.996221542358398,9.996221542358398,9.996221542358398,0
2005-12-30,9.996221542358398,9.996221542358398,9.996221542358398,9.996221542358398,0
2006-01-03,9.996221542358398,9.996221542358398,9.996221542358398,9.996221542358398,0
2006-01-04,10.079056468038743,10.101489067077637,10.079056468038743,10.101489067077637,4000
2006-01-05,10.101483567658857,10.11528778076172,10.101483567658857,10.11528778076172,4000
2006-01-06,10.15325303287212,10.168783187866213,10.15325303287212,10.168783187866213,4000
2006-01-09,10.21709879624441,10.236080169677734,10.21709879624441,10.236080169677734,4000
2006-01-10,10.217100527789526,10.22745418548584,10.217100527789526,10.22745418548584,4000
2006-01-11,10.267138739717328,10.274041175842283,10.267138739717328,10.274041175842283,3200
